odom_x, odom_y, odom_theta, stamp, 
1.5963770151138306, 1.5818886756896973, -0.6701655950205083, 1732746024.8365936, 
1.6050423383712769, 1.5748052597045898, -0.6704942246150174, 1732746024.9456754, 
1.612290859222412, 1.5687429904937744, -0.6733189366715346, 1732746025.0465577, 
1.6192659139633179, 1.5629994869232178, -0.6746091717853016, 1732746025.135972, 
1.626815676689148, 1.556808590888977, -0.6733450391352203, 1732746025.235913, 
1.6347705125808716, 1.5502604246139526, -0.6775368395378524, 1732746025.3362086, 
1.6430120468139648, 1.5433311462402344, -0.6976370614109252, 1732746025.4459653, 
1.6494818925857544, 1.5378397703170776, -0.7142648210126998, 1732746025.5359454, 
1.6568013429641724, 1.5312020778656006, -0.7233398254276525, 1732746025.6359994, 
1.6638869047164917, 1.524415135383606, -0.7337593277971877, 1732746025.7365353, 
1.671623945236206, 1.5171127319335938, -0.7453374695692102, 1732746025.8459466, 
1.6777023077011108, 1.5112154483795166, -0.755040868064449, 1732746025.9360683, 
1.6847481727600098, 1.5043500661849976, -0.7649481664245027, 1732746026.0359778, 
1.6917355060577393, 1.497366189956665, -0.7724144584952113, 1732746026.1362777, 
1.6991453170776367, 1.489698886871338, -0.7784516791323822, 1732746026.2459779, 
1.7052325010299683, 1.4833430051803589, -0.7826624065937241, 1732746026.3359544, 
1.7123448848724365, 1.4763623476028442, -0.7839613668790603, 1732746026.435985, 
1.7199866771697998, 1.469585657119751, -0.7307762367709637, 1732746026.5358365, 
1.7278274297714233, 1.4624745845794678, -0.671733839903997, 1732746026.6459596, 
1.735117793083191, 1.4567381143569946, -0.6278083121088863, 1732746026.7362885, 
1.7433077096939087, 1.4509309530258179, -0.5787391332976812, 1732746026.8362525, 
1.7513978481292725, 1.4456872940063477, -0.5271149379498925, 1732746026.9364843, 
1.7608027458190918, 1.4400925636291504, -0.4715816076158687, 1732746027.0461223, 
1.7687100172042847, 1.436029076576233, -0.4261503531763102, 1732746027.13719, 
1.778473973274231, 1.4318580627441406, -0.380083393227113, 1732746027.236289, 
1.787593960762024, 1.427796721458435, -0.38042133119524646, 1732746027.3365116, 
